"relative_path","filename","experiment","run_id","lifecycle","candidate_id","epoch","size_bytes","sha256","checkpoint_role","canonical_or_mirror","canonical_sha_match","git_lfs_retained","archive_location","archive_verified","backup_copy_1","backup_copy_2","notes"
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0003.hdf5","checkpoint_epoch_0003.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0003","630096","992cc6a946fd6c998a1047f9377d91dc900ca5599bdc29d60eae8a917630e6b7","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0003.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0004.hdf5","checkpoint_epoch_0004.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0004","630096","791df6e5ef35834692624508746ba8b1409634f7c1b6069e02cfb3eddd87c452","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0004.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0005.hdf5","checkpoint_epoch_0005.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0005","630096","58159fa59b3922a25cbdde6f6293823cd2041bd20acf9231bd5b3c398dd1f84b","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0005.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0006.hdf5","checkpoint_epoch_0006.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0006","630096","130ef1e0aee873626025e4f31701ea1bd763d881113c9c73fc82c2c983a93390","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0006.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0007.hdf5","checkpoint_epoch_0007.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0007","630096","53cc20bd12cbcbec06f7210a34b631c94ff6a2228c574a1ce7736e43ef738bc5","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0007.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0008.hdf5","checkpoint_epoch_0008.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0008","630096","8e795bc29307f2f94a10192f56dc1937a3c8cff6e968c3903d1761a44fb7f19e","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0008.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0009.hdf5","checkpoint_epoch_0009.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0009","630096","31064bdcad83c81b07f9ec8dfcf4e849b73b95d8405e10adec6a1f58b8dde768","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0009.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0010.hdf5","checkpoint_epoch_0010.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0010","630096","3e6dc9901e378588e9a3e2f8c6611d179c7cf0af4210edd1a016422bb67391d1","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0010.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0011.hdf5","checkpoint_epoch_0011.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0011","630096","bc68631ccf96e5b3ea30b33acb1d157c07d4eb674bbbe28252c1939932226545","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0011.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0012.hdf5","checkpoint_epoch_0012.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0012","630096","5e161db6a9e5ebd4628427f89b23f8f45d6e737de130095111b9cac2b95c41ec","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0012.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0013.hdf5","checkpoint_epoch_0013.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0013","630096","fda5a7ab15f62ae216fa650310e5420d71a06652c51128d9e03ecd624bc41f36","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0013.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0014.hdf5","checkpoint_epoch_0014.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0014","630096","2cf591cad8e4cbb4ea7c782d49e59b0038088a2d9a7cf35e600a4ccb26e3fdb8","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0014.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0015.hdf5","checkpoint_epoch_0015.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0015","630096","aaad114b348b5dda24b61e2c2c3dee39548cdb029bc3d2edef95a755638a3bb8","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0015.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0016.hdf5","checkpoint_epoch_0016.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0016","630096","11b3cd84a660a4c3fe7d77ae38cafa9d4acc50bdfc6a4da64f293a0ea88dbf20","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0016.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0017.hdf5","checkpoint_epoch_0017.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0017","630096","525fc0aa72ef6349a49783b183a2b958d14866d933e1913578ad5fdf0b049d62","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0017.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0018.hdf5","checkpoint_epoch_0018.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0018","630096","95f4513b55c2eb61efad6710923df95e71a3a1e5803c97c4e4419bf83f449aff","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0018.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/R2/Experiment_A/20260814T150304Z_seed1234/target/tl_full_finetune/checkpoint_epoch_0019.hdf5","checkpoint_epoch_0019.hdf5","Experiment_A_Plant1_to_Plant2","20260814T150304Z_seed1234","PASS_COMPLETED","target_tl_full_finetune","0019","630096","8773b5e1900a40cbe12d9cf1348c90adbe8bad0af5acd1143a150f14326f93e5","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\R2_Historical_PASS\reports\Solar Energy Result\R2\Experiment_A\20260814T150304Z_seed1234\target\tl_full_finetune\checkpoint_epoch_0019.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
